rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
129,12:52.10,,Yomif KEJELCHA,1997-08-01,ETH,3,"Stadio Olimpico, Roma (ITA)",2022-06-09,1239.0,5000-metres,middlelong,male,senior,5000-metres,track,772.1,ITA,24.0,2022
130,12:52.12,,Yomif KEJELCHA,1997-08-01,ETH,2,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1239.0,5000-metres,middlelong,male,senior,5000-metres,track,772.12,ITA,25.0,2023
131,12:52.15,,Dominic Lokinyomo LOBALU,1998-08-16,SSD,4,"Boudewijnstadion, Bruxelles (BEL)",2022-09-02,1239.0,5000-metres,middlelong,male,senior,5000-metres,track,772.15,BEL,24.0,2022
132,12:52.26,,Kenenisa BEKELE,1982-06-13,ETH,1,Oslo (NOR),2003-06-27,1238.0,5000-metres,middlelong,male,senior,5000-metres,track,772.26,NOR,21.0,2003
133,12:52.29,,Isaac Kiprono SONGOK,1984-04-25,KEN,1,"Stadio Olimpico, Roma (ITA)",2005-07-08,1238.0,5000-metres,middlelong,male,senior,5000-metres,track,772.29,ITA,21.0,2005
134,12:52.32,,Kenenisa BEKELE,1982-06-13,ETH,1,"Letzigrund, Zürich (SUI)",2009-08-28,1238.0,5000-metres,middlelong,male,senior,5000-metres,track,772.32,SUI,27.0,2009
135,12:52.33,,Sammy KIPKETER,1981-09-29,KEN,2,Oslo (NOR),2003-06-27,1238.0,5000-metres,middlelong,male,senior,5000-metres,track,772.33,NOR,21.0,2003
136,12:52.38,,Joshua CHEPTEGEI,1996-09-12,UGA,3,"Drake Stadium, Los Angeles, CA (USA)",2024-05-17,1238.0,5000-metres,middlelong,male,senior,5000-metres,track,772.38,USA,27.0,2024
136,12:52.38,,Daniel KOMEN,1976-05-17,KEN,1,"Arena Civica Gianni Brera, Milano (ITA)",1996-09-07,1238.0,5000-metres,middlelong,male,senior,5000-metres,track,772.38,ITA,20.0,1996
138,12:52.39,,Salah HISSOU,1972-01-16,MAR,2,"Stadio Olimpico, Roma (ITA)",1997-06-05,1238.0,5000-metres,middlelong,male,senior,5000-metres,track,772.39,ITA,25.0,1997
138,12:52.39,,Isaac Kiprono SONGOK,1984-04-25,KEN,3,"Stadio Olimpico, Roma (ITA)",2006-07-14,1238.0,5000-metres,middlelong,male,senior,5000-metres,track,772.39,ITA,22.0,2006
140,12:52.40,,Edwin Cheruiyot SOI,1986-03-03,KEN,2,"Stade de France, Paris-St-Denis (FRA)",2006-07-08,1238.0,5000-metres,middlelong,male,senior,5000-metres,track,772.4,FRA,20.0,2006
141,12:52.45,,Tariku BEKELE,1987-02-28,ETH,2,"Olympiastadion, Berlin (GER)",2008-06-01,1237.0,5000-metres,middlelong,male,senior,5000-metres,track,772.45,GER,21.0,2008
142,12:52.53,,Salah HISSOU,1972-01-16,MAR,1,Milano (ITA),1999-06-09,1237.0,5000-metres,middlelong,male,senior,5000-metres,track,772.53,ITA,27.0,1999
5,12:52.61,,Eliud KIPCHOGE,1984-11-05,KEN,3,Oslo (NOR),2003-06-27,1237.0,5000-metres,middlelong,male,u20,5000-metres,track,772.61,NOR,18.0,2003
143,12:52.61,,Eliud KIPCHOGE,1984-11-05,KEN,3,Oslo (NOR),2003-06-27,1237.0,5000-metres,middlelong,male,senior,5000-metres,track,772.61,NOR,18.0,2003
144,12:52.70,,Haile GEBRSELASSIE,1973-04-18,ETH,2,Zürich (SUI),1996-08-14,1237.0,5000-metres,middlelong,male,senior,5000-metres,track,772.7,SUI,23.0,1996
145,12:52.76,,Eliud KIPCHOGE,1984-11-05,KEN,2,"Stadio Olimpico, Roma (ITA)",2005-07-08,1236.0,5000-metres,middlelong,male,senior,5000-metres,track,772.76,ITA,20.0,2005
6,12:52.79,,Eliud KIPCHOGE,1984-11-05,KEN,1,"Stade de France, Paris-St-Denis (FRA)",2003-08-31,1236.0,5000-metres,middlelong,male,u20,5000-metres,track,772.79,FRA,18.0,2003
146,12:52.79,,Eliud KIPCHOGE,1984-11-05,KEN,1,"Stade de France, Paris-St-Denis (FRA)",2003-08-31,1236.0,5000-metres,middlelong,male,senior,5000-metres,track,772.79,FRA,18.0,2003
147,12:52.80,,Gebregziabher GEBREMARIAM,1984-10-12,ETH,3,"Stadio Olimpico, Roma (ITA)",2005-07-08,1236.0,5000-metres,middlelong,male,senior,5000-metres,track,772.8,ITA,20.0,2005
148,12:52.83,,Hicham EL GUERROUJ,1974-09-14,MAR,2,"Stade de France, Paris-St-Denis (FRA)",2003-08-31,1236.0,5000-metres,middlelong,male,senior,5000-metres,track,772.83,FRA,28.0,2003
149,12:52.91,,Jacob KIPLIMO,2000-11-14,UGA,4,"Drake Stadium, Los Angeles, CA (USA)",2024-05-17,1236.0,5000-metres,middlelong,male,senior,5000-metres,track,772.91,USA,23.0,2024
150,12:52.97,,Luis GRIJALVA,1999-04-10,GUA,3,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1236.0,5000-metres,middlelong,male,senior,5000-metres,track,772.97,ITA,24.0,2023
151,12:52.98,,Telahun Haile BEKELE,1999-05-13,ETH,1,"Stadio Olimpico, Roma (ITA)",2019-06-06,1235.0,5000-metres,middlelong,male,senior,5000-metres,track,772.98,ITA,20.0,2019
152,12:52.99,,Abraham CHEBII,1979-12-23,KEN,4,Oslo (NOR),2003-06-27,1235.0,5000-metres,middlelong,male,senior,5000-metres,track,772.99,NOR,23.0,2003
7,12:53.04,,Selemon BAREGA,2000-01-20,ETH,2,"Stadio Olimpico, Roma (ITA)",2019-06-06,1235.0,5000-metres,middlelong,male,u20,5000-metres,track,773.04,ITA,19.0,2019
153,12:53.04,,Selemon BAREGA,2000-01-20,ETH,2,"Stadio Olimpico, Roma (ITA)",2019-06-06,1235.0,5000-metres,middlelong,male,senior,5000-metres,track,773.04,ITA,19.0,2019
154,12:53.11,,Mo FARAH,1983-03-23,GBR,1,"Stade Louis II, Monaco (MON)",2011-07-22,1235.0,5000-metres,middlelong,male,senior,5000-metres,track,773.11,MON,28.0,2011
155,12:53.12,,Kenenisa BEKELE,1982-06-13,ETH,3,"Stade de France, Paris-St-Denis (FRA)",2003-08-31,1235.0,5000-metres,middlelong,male,senior,5000-metres,track,773.12,FRA,21.0,2003
156,12:53.19,,Haile GEBRSELASSIE,1973-04-18,ETH,1,"Olympiastadion, Berlin (GER)",1995-09-01,1235.0,5000-metres,middlelong,male,senior,5000-metres,track,773.19,GER,22.0,1995
157,12:53.28,,Getnet WALE,2000-07-16,ETH,1,"FBK Stadium, Hengelo (NED)",2021-06-08,1234.0,5000-metres,middlelong,male,senior,5000-metres,track,773.28,NED,20.0,2021
8,12:53.29,,Isiah Kiplangat KOECH,1993-12-19,KEN,1,Düsseldorf (GER) (i),2011-02-11,1289.0,5000-metres,middlelong,male,u20,5000-metres,track,773.29,GER,17.0,2011
158,12:53.29,,Isiah Kiplangat KOECH,1993-12-19,KEN,1,Düsseldorf (GER) (i),2011-02-11,1289.0,5000-metres,middlelong,male,senior,5000-metres,track,773.29,GER,17.0,2011
159,12:53.30,,Grant FISHER,1997-04-22,USA,5,"Drake Stadium, Los Angeles, CA (USA)",2024-05-17,1234.0,5000-metres,middlelong,male,senior,5000-metres,track,773.3,USA,27.0,2024
160,12:53.36,,Jimmy GRESSIER,1997-05-04,FRA,2,"Stade Louis II, Monaco (MON)",2025-07-11,1234.0,5000-metres,middlelong,male,senior,5000-metres,track,773.36,MON,28.0,2025
161,12:53.37,,Abraham CHEBII,1979-12-23,KEN,1,Paris (FRA),2003-07-04,1234.0,5000-metres,middlelong,male,senior,5000-metres,track,773.37,FRA,23.0,2003
162,12:53.41,,Khalid BOULAMI,1969-08-07,MAR,4,Zürich (SUI),1997-08-13,1234.0,5000-metres,middlelong,male,senior,5000-metres,track,773.41,SUI,28.0,1997
163,12:53.44,,Samuel TEFERA,1999-10-23,ETH,5,"Stade Charléty, Paris (FRA)",2025-06-20,1234.0,5000-metres,middlelong,male,senior,5000-metres,track,773.44,FRA,25.0,2025
164,12:53.45,,Salah HISSOU,1972-01-16,MAR,2,Zürich (SUI),1999-08-11,1234.0,5000-metres,middlelong,male,senior,5000-metres,track,773.45,SUI,27.0,1999
165,12:53.46,,Mark Kosgei KIPTOO,1976-06-21,KEN,1,"Olympiastadion, Stockholm (SWE)",2010-08-06,1234.0,5000-metres,middlelong,male,senior,5000-metres,track,773.46,SWE,34.0,2010
166,12:53.51,,Birhanu BALEW,1996-02-27,BRN,3,"Stade Louis II, Monaco (MON)",2025-07-11,1234.0,5000-metres,middlelong,male,senior,5000-metres,track,773.51,MON,29.0,2025
167,12:53.56,,Dejen GEBREMESKEL,1989-11-24,ETH,2,"Olympiastadion, Stockholm (SWE)",2010-08-06,1233.0,5000-metres,middlelong,male,senior,5000-metres,track,773.56,SWE,20.0,2010
168,12:53.58,,Imane MERGA,1988-10-15,ETH,3,"Olympiastadion, Stockholm (SWE)",2010-08-06,1233.0,5000-metres,middlelong,male,senior,5000-metres,track,773.58,SWE,21.0,2010
169,12:53.60,,Bernard LAGAT,1974-12-12,USA,2,"Stade Louis II, Monaco (MON)",2011-07-22,1233.0,5000-metres,middlelong,male,senior,5000-metres,track,773.6,MON,36.0,2011
170,12:53.63,,Mohamed ABDILAAHI,1999-03-24,GER,4,"Stade Louis II, Monaco (MON)",2025-07-11,1233.0,5000-metres,middlelong,male,senior,5000-metres,track,773.63,MON,26.0,2025
171,12:53.66,,Augustine Kiprono CHOGE,1987-01-21,KEN,4,"Stadio Olimpico, Roma (ITA)",2005-07-08,1233.0,5000-metres,middlelong,male,senior,5000-metres,track,773.66,ITA,18.0,2005
9,12:53.66,,Augustine Kiprono CHOGE,1987-01-21,KEN,4,"Stadio Olimpico, Roma (ITA)",2005-07-08,1233.0,5000-metres,middlelong,male,u20,5000-metres,track,773.66,ITA,18.0,2005
10,12:53.72,,Philip MOSIMA,1977-01-02,KEN,2,Roma (ITA),1996-06-05,1233.0,5000-metres,middlelong,male,u20,5000-metres,track,773.72,ITA,19.0,1996
172,12:53.72,,Philip MOSIMA,1977-01-02,KEN,2,Roma (ITA),1996-06-05,1233.0,5000-metres,middlelong,male,senior,5000-metres,track,773.72,ITA,19.0,1996
173,12:53.73,,Grant FISHER,1997-04-22,USA,1f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2022-02-12,1287.0,5000-metres,middlelong,male,senior,5000-metres,track,773.73,USA,24.0,2022
174,12:53.81,,Tariku BEKELE,1987-02-28,ETH,4,"Stadio Olimpico, Roma (ITA)",2006-07-14,1232.0,5000-metres,middlelong,male,senior,5000-metres,track,773.81,ITA,19.0,2006
174,12:53.81,,Joshua CHEPTEGEI,1996-09-12,UGA,4,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1232.0,5000-metres,middlelong,male,senior,5000-metres,track,773.81,ITA,26.0,2023
174,12:53.81,,Imane MERGA,1988-10-15,ETH,1,"Bislett Stadion, Oslo (NOR)",2010-06-04,1232.0,5000-metres,middlelong,male,senior,5000-metres,track,773.81,NOR,21.0,2010
11,12:53.81,,Tariku BEKELE,1987-02-28,ETH,4,"Stadio Olimpico, Roma (ITA)",2006-07-14,1232.0,5000-metres,middlelong,male,u20,5000-metres,track,773.81,ITA,19.0,2006
177,12:53.84,,Assefa MEZGEBU,1978-06-19,ETH,1,Bruxelles (BEL),1998-08-28,1232.0,5000-metres,middlelong,male,senior,5000-metres,track,773.84,BEL,20.0,1998
178,12:53.92,,Haile GEBRSELASSIE,1973-04-18,ETH,1,Oslo (NOR),1999-06-30,1232.0,5000-metres,middlelong,male,senior,5000-metres,track,773.92,NOR,26.0,1999
179,12:53.97,,Tariku BEKELE,1987-02-28,ETH,2,"Bislett Stadion, Oslo (NOR)",2010-06-04,1232.0,5000-metres,middlelong,male,senior,5000-metres,track,773.97,NOR,23.0,2010
12,12:53.98,,Yomif KEJELCHA,1997-08-01,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",2015-09-11,1232.0,5000-metres,middlelong,male,u20,5000-metres,track,773.98,BEL,18.0,2015
180,12:53.98,,Yomif KEJELCHA,1997-08-01,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",2015-09-11,1232.0,5000-metres,middlelong,male,senior,5000-metres,track,773.98,BEL,18.0,2015
181,12:54.07,,Sammy KIPKETER,1981-09-29,KEN,2,"Stadio Olimpico, Roma (ITA)",2000-06-30,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.07,ITA,18.0,2000
181,12:54.07,,John Kemboi KIBOWEN,1969-04-21,KEN,4,"Stade de France, Paris-St-Denis (FRA)",2003-08-31,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.07,FRA,34.0,2003
13,12:54.07,,Sammy KIPKETER,1981-09-29,KEN,2,"Stadio Olimpico, Roma (ITA)",2000-06-30,1231.0,5000-metres,middlelong,male,u20,5000-metres,track,774.07,ITA,18.0,2000
183,12:54.08,,Haile GEBRSELASSIE,1973-04-18,ETH,1,Zürich (SUI),1998-08-12,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.08,SUI,25.0,1998
184,12:54.10,,Biniam MEHARY,2006-12-20,ETH,6,"Drake Stadium, Los Angeles, CA (USA)",2024-05-17,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.1,USA,17.0,2024
14,12:54.10,,Biniam MEHARY,2006-12-20,ETH,6,"Drake Stadium, Los Angeles, CA (USA)",2024-05-17,1231.0,5000-metres,middlelong,male,u20,5000-metres,track,774.1,USA,17.0,2024
185,12:54.12,,Bernard LAGAT,1974-12-12,USA,3,"Bislett Stadion, Oslo (NOR)",2010-06-04,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.12,NOR,35.0,2010
185,12:54.12,,Berihu AREGAWI,2001-02-28,ETH,6,"Stadio Olimpico, Roma (ITA)",2024-08-30,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.12,ITA,23.0,2024
187,12:54.13,,Tariku BEKELE,1987-02-28,ETH,7,"Stade de France, Paris-St-Denis (FRA)",2012-07-06,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.13,FRA,25.0,2012
188,12:54.15,,Dejene BIRHANU,1980-12-12,ETH,3,"Stadio Olimpico, Roma (ITA)",2004-07-02,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.15,ITA,23.0,2004
189,12:54.17,,Selemon BAREGA,2000-01-20,ETH,2,"Letzigrund, Zürich (SUI)",2023-08-31,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.17,SUI,23.0,2023
190,12:54.18,,Isiah Kiplangat KOECH,1993-12-19,KEN,3,"Stade Louis II, Monaco (MON)",2011-07-22,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.18,MON,17.0,2011
15,12:54.18,,Isiah Kiplangat KOECH,1993-12-19,KEN,3,"Stade Louis II, Monaco (MON)",2011-07-22,1231.0,5000-metres,middlelong,male,u20,5000-metres,track,774.18,MON,17.0,2011
1,12:54.19,,Abraham CHERKOS,1989-09-23,ETH,5,"Stadio Olimpico, Roma (ITA)",2006-07-14,1231.0,5000-metres,middlelong,male,u18,5000-metres,track,774.19,ITA,16.0,2006
16,12:54.19,,Abraham CHERKOS,1989-09-23,ETH,5,"Stadio Olimpico, Roma (ITA)",2006-07-14,1231.0,5000-metres,middlelong,male,u20,5000-metres,track,774.19,ITA,16.0,2006
191,12:54.19,,Abraham CHERKOS,1989-09-23,ETH,5,"Stadio Olimpico, Roma (ITA)",2006-07-14,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.19,ITA,16.0,2006
192,12:54.21,,Imane MERGA,1988-10-15,ETH,1,"Stadio Olimpico, Roma (ITA)",2011-05-26,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.21,ITA,22.0,2011
193,12:54.22,,Mohammed AHMED,1991-01-05,CAN,7,"Drake Stadium, Los Angeles, CA (USA)",2024-05-17,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.22,USA,33.0,2024
193,12:54.22,,Nibret MELAK,1999-10-09,ETH,2,"FBK Stadium, Hengelo (NED)",2021-06-08,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.22,NED,21.0,2021
195,12:54.31,,Telahun Haile BEKELE,1999-05-13,ETH,5,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1231.0,5000-metres,middlelong,male,senior,5000-metres,track,774.31,ITA,24.0,2023
196,12:54.36,,Eliud KIPCHOGE,1984-11-05,KEN,4,"Olympiastadion, Stockholm (SWE)",2010-08-06,1230.0,5000-metres,middlelong,male,senior,5000-metres,track,774.36,SWE,25.0,2010
196,12:54.36,,Haile GEBRSELASSIE,1973-04-18,ETH,2,Paris (FRA),2003-07-04,1230.0,5000-metres,middlelong,male,senior,5000-metres,track,774.36,FRA,30.0,2003
198,12:54.40,,William KINCAID,1992-09-21,USA,6,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1230.0,5000-metres,middlelong,male,senior,5000-metres,track,774.4,ITA,30.0,2023
199,12:54.46,,Moses MOSOP,1985-07-07,KEN,3,"Stade de France, Paris-St-Denis (FRA)",2006-07-08,1230.0,5000-metres,middlelong,male,senior,5000-metres,track,774.46,FRA,21.0,2006
200,12:54.49,,Grant FISHER,1997-04-22,USA,3,"Letzigrund, Zürich (SUI)",2023-08-31,1230.0,5000-metres,middlelong,male,senior,5000-metres,track,774.49,SUI,26.0,2023
201,12:54.58,,James Kwalia C'KURUI,1984-06-12,KEN,5,Oslo (NOR),2003-06-27,1230.0,5000-metres,middlelong,male,senior,5000-metres,track,774.58,NOR,19.0,2003
17,12:54.58,,James Kwalia C'KURUI,1984-06-12,KEN,5,Oslo (NOR),2003-06-27,1230.0,5000-metres,middlelong,male,u20,5000-metres,track,774.58,NOR,19.0,2003
18,12:54.59,,Isiah Kiplangat KOECH,1993-12-19,KEN,2,"Stadio Olimpico, Roma (ITA)",2011-05-26,1230.0,5000-metres,middlelong,male,u20,5000-metres,track,774.59,ITA,17.0,2011
202,12:54.59,,Isiah Kiplangat KOECH,1993-12-19,KEN,2,"Stadio Olimpico, Roma (ITA)",2011-05-26,1230.0,5000-metres,middlelong,male,senior,5000-metres,track,774.59,ITA,17.0,2011
202,12:54.59,,Oscar CHELIMO,2001-12-12,UGA,10,"Bislett Stadion, Oslo (NOR)",2024-05-30,1230.0,5000-metres,middlelong,male,senior,5000-metres,track,774.59,NOR,22.0,2024
204,12:54.60,,Haile GEBRSELASSIE,1973-04-18,ETH,1,Nürnberg (GER),1997-06-13,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.6,GER,24.0,1997
205,12:54.66,,Sam ATKIN,1993-03-14,GBR,8,"Drake Stadium, Los Angeles, CA (USA)",2024-05-17,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.66,USA,31.0,2024
206,12:54.69,,Joshua CHEPTEGEI,1996-09-12,UGA,6,"Stadio Luigi Ridolfi, Firenze (ITA)",2021-06-10,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.69,ITA,24.0,2021
207,12:54.70,,Moses Ndiema KIPSIRO,1986-09-02,UGA,3,"Olympiastadion, Berlin (GER)",2008-06-01,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.7,GER,21.0,2008
207,12:54.70,,Dieter BAUMANN,1965-02-09,GER,5,Zürich (SUI),1997-08-13,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.7,SUI,32.0,1997
207,12:54.70,,Hagos GEBRHIWET,1994-05-11,ETH,2,"Boudewijnstadion, Bruxelles (BEL)",2015-09-11,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.7,BEL,21.0,2015
210,12:54.72,,Paul TERGAT,1969-06-17,KEN,3,Zürich (SUI),1996-08-14,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.72,SUI,27.0,1996
210,12:54.72,,Cooper TEARE,1999-08-18,USA,9,"Drake Stadium, Los Angeles, CA (USA)",2024-05-17,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.72,USA,24.0,2024
212,12:54.82,,Daniel KOMEN,1976-05-17,KEN,2,Bruxelles (BEL),1998-08-28,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.82,BEL,22.0,1998
213,12:54.83,,Salah HISSOU,1972-01-16,MAR,2,"Arena Civica Gianni Brera, Milano (ITA)",1996-09-07,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.83,ITA,24.0,1996
213,12:54.83,,Muktar EDRIS,1994-01-14,ETH,1,"Olympiastadion, Stockholm (SWE)",2014-08-21,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.83,SWE,20.0,2014
215,12:54.85,,Moses KIPTANUI,1970-10-01,KEN,3,Roma (ITA),1996-06-05,1229.0,5000-metres,middlelong,male,senior,5000-metres,track,774.85,ITA,25.0,1996
216,12:54.87,,Selemon BAREGA,2000-01-20,ETH,4,"Stadio Olimpico, Roma (ITA)",2022-06-09,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,774.87,ITA,22.0,2022
217,12:54.90,,Daniel Simiu EBENYO,1995-09-18,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",2022-09-02,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,774.9,BEL,26.0,2022
217,12:54.90,,Mohammed AHMED,1991-01-05,CAN,7,"Stadio Olimpico, Roma (ITA)",2024-08-30,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,774.9,ITA,33.0,2024
219,12:54.92,,Hagos GEBRHIWET,1994-05-11,ETH,3,"Stadio Olimpico, Roma (ITA)",2019-06-06,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,774.92,ITA,25.0,2019
219,12:54.92,,Jimmy GRESSIER,1997-05-04,FRA,2f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2025-02-14,1282.0,5000-metres,middlelong,male,senior,5000-metres,track,774.92,USA,27.0,2025
221,12:54.94,,Eliud KIPCHOGE,1984-11-05,KEN,6,"Stadio Olimpico, Roma (ITA)",2006-07-14,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,774.94,ITA,21.0,2006
222,12:54.95,,Yenew ALAMIREW,1990-05-27,ETH,1,"Stadio Olimpico, Roma (ITA)",2013-06-06,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,774.95,ITA,23.0,2013
223,12:54.97,,Jimmy GRESSIER,1997-05-04,FRA,11,"Bislett Stadion, Oslo (NOR)",2024-05-30,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,774.97,NOR,27.0,2024
224,12:54.99,,Benjamin LIMO,1974-08-23,KEN,3,Paris (FRA),2003-07-04,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,774.99,FRA,28.0,2003
224,12:54.99,,Joe KLECKER,1996-11-16,USA,2f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2023-01-27,1282.0,5000-metres,middlelong,male,senior,5000-metres,track,774.99,USA,26.0,2023
226,12:55.02,,Adriaan WILDSCHUTT,1998-05-03,RSA,2f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2025-03-02,1282.0,5000-metres,middlelong,male,senior,5000-metres,track,775.02,USA,26.0,2025
19,12:55.03,,Sammy KIPKETER,1981-09-29,KEN,1,"Bislett Stadion, Oslo (NOR)",2000-07-28,1228.0,5000-metres,middlelong,male,u20,5000-metres,track,775.03,NOR,18.0,2000
227,12:55.03,,Sammy KIPKETER,1981-09-29,KEN,1,"Bislett Stadion, Oslo (NOR)",2000-07-28,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,775.03,NOR,18.0,2000
227,12:55.03,,Edwin Cheruiyot SOI,1986-03-03,KEN,2,"Letzigrund, Zürich (SUI)",2009-08-28,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,775.03,SUI,23.0,2009
227,12:55.03,,Tariku BEKELE,1987-02-28,ETH,1,"Letzigrund, Zürich (SUI)",2010-08-19,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,775.03,SUI,23.0,2010
230,12:55.06,,Lucas Kimeli ROTICH,1990-04-16,KEN,4,"Bislett Stadion, Oslo (NOR)",2010-06-04,1228.0,5000-metres,middlelong,male,senior,5000-metres,track,775.06,NOR,20.0,2010
231,12:55.14,,Haile GEBRSELASSIE,1973-04-18,ETH,1,"Olympiastadion, Berlin (GER)",1997-08-26,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.14,GER,24.0,1997
232,12:55.16,,Joe KLECKER,1996-11-16,USA,7,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.16,ITA,26.0,2023
232,12:55.16,,Daniel KOMEN,1976-05-17,KEN,1,"Stadio Olimpico, Roma (ITA)",1999-07-07,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.16,ITA,23.0,1999
234,12:55.18,,Paul TERGAT,1969-06-17,KEN,3,"Stadio Olimpico, Roma (ITA)",2000-06-30,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.18,ITA,31.0,2000
234,12:55.18,,Daniel KOMEN,1976-05-17,KEN,2,Milano (ITA),1999-06-09,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.18,ITA,23.0,1999
234,12:55.18,,Muktar EDRIS,1994-01-14,ETH,4,"Boudewijnstadion, Bruxelles (BEL)",2018-08-31,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.18,BEL,24.0,2018
237,12:55.23,,Muktar EDRIS,1994-01-14,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2017-07-06,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.23,SUI,23.0,2017
238,12:55.26,,Benjamin LIMO,1974-08-23,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",2005-08-26,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.26,BEL,31.0,2005
239,12:55.29,,Vincent Kiprop CHEPKOK,1988-07-05,KEN,3,"Stadio Olimpico, Roma (ITA)",2011-05-26,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.29,ITA,22.0,2011
240,12:55.30,,Moses KIPTANUI,1970-10-01,KEN,1,"Stadio Olimpico, Roma (ITA)",1995-06-08,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.3,ITA,24.0,1995
241,12:55.31,,Kenenisa BEKELE,1982-06-13,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",2009-09-04,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.31,BEL,27.0,2009
242,12:55.34,,Eliud KIPCHOGE,1984-11-05,KEN,8,"Stade de France, Paris-St-Denis (FRA)",2012-07-06,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.34,FRA,27.0,2012
243,12:55.37,,Paul TERGAT,1969-06-17,KEN,2,"Stadio Olimpico, Roma (ITA)",1999-07-07,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.37,ITA,30.0,1999
244,12:55.39,,Salah HISSOU,1972-01-16,MAR,3,"Stadio Olimpico, Roma (ITA)",1999-07-07,1227.0,5000-metres,middlelong,male,senior,5000-metres,track,775.39,ITA,27.0,1999
245,12:55.46,,Nicholas KIPKORIR,1998-09-29,KEN,7,"Stade Louis II, Monaco (MON)",2023-07-21,1226.0,5000-metres,middlelong,male,senior,5000-metres,track,775.46,MON,24.0,2023
